Year,Company Name,Country,Industry (Exiobase),Total Environmental Intensity (Revenue),Total Environmental Intensity (Operating Income),Total Environmental Cost,Working Capacity,Fish Production Capacity,Crop Production Capacity,Meat Production Capacity,Biodiversity,Abiotic Resources,Water production capacity (Drinking water & Irrigation Water),Wood Production Capacity,% Imputed
2017,MERCIALYS,France,"Financial intermediation,except insurance and pension funding (65)",-1.07%,-2.40%,"(24,26,563)","(18,19,440)",-589,-23184,-5405,-94,-1208,"(5,77,151)",509,13%
2017,RDI REIT PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-1.58%,-2.89%,"(24,05,992)","(21,37,794)",-496,-28436,-6666,-90,-94,"(2,32,433)",17,1%
2017,MONETA MONEY BANK AS,Czech Republic,"Financial intermediation,except insurance and pension funding (65)",-0.47%,-1.01%,"(23,85,835)","(23,33,700)",-597,-31037,-7269,-104,-530,-12781,183,7%
2017,SAFESTORE HOLDINGS PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-1.33%,-2.41%,"(23,41,506)","(21,92,663)",-509,-29166,-6837,-92,-109,"(1,12,148)",20,1%
2017,JULIUS BAER GRUPPE AG,Switzerland,"Financial intermediation,except insurance and pension funding (65)",-0.06%,-0.24%,"(21,67,379)","(21,16,591)",-509,-35169,-5049,-95,-1777,-8873,684,18%
2017,NIPPON PROLOGIS REIT INC,Japan,"Financial intermediation,except insurance and pension funding (65)",-0.59%,-1.14%,"(21,32,464)","(17,27,879)",-480,-22688,-5300,-81,-592,"(3,75,694)",251,9%
2017,SINOPAC FINANCIAL HOLDINGS COMPANY LIMITED,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.13%,-0.55%,"(21,30,433)","(20,88,725)",-1170,-22777,-3097,-163,-11606,-5421,2527,17%
2017,CLOSE BROTHERS GROUP PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.15%,-0.55%,"(19,39,409)","(18,96,357)",-490,-25255,-5917,-84,-783,-10664,142,7%
2017,METRO BANK PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.38%,-6.51%,"(18,29,024)","(17,88,979)",-431,-23806,-5580,-77,-296,-9910,54,3%
2017,NEWRIVER REIT PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-1.24%,-2.37%,"(16,27,386)","(15,91,986)",-370,-21176,-4964,-67,-81,-8756,15,1%
2017,KIWI PROPERTY GROUP LTD,New Zealand,"Financial intermediation,except insurance and pension funding (65)",-0.96%,-1.88%,"(16,24,637)","(15,32,555)",-380,-20285,-4748,-67,-390,-66285,72,1%
2017,SVENSKA HANDELSBANKEN AB,Sweden,"Financial intermediation,except insurance and pension funding (65)",-0.02%,-0.06%,"(15,23,765)","(14,89,123)",-457,-19433,-4544,-73,-2431,-7989,285,14%
2017,UNION BANK OF TAIWAN,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.27%,-1.31%,"(15,09,915)","(14,78,775)",-586,-17878,-3389,-89,-4151,-5951,904,10%
2017,BIG YELLOW GROUP PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.91%,-1.86%,"(13,48,276)","(12,57,117)",-294,-16723,-3920,-53,-91,-70094,17,1%
2017,PERMANENT TSB GROUP HOLDINGS PLC,Ireland,"Financial intermediation,except insurance and pension funding (65)",-0.18%,-1.62%,"(12,41,400)","(12,14,301)",-295,-16182,-3792,-53,-161,-6667,52,4%
2017,MAHINDRA & MAHINDRA FINANCIAL SERVICES LTD,India,"Financial intermediation,except insurance and pension funding (65)",-0.10%,-0.92%,"(11,29,310)","(5,75,571)",-188,-7406,-1721,-30,-312,"(5,44,253)",171,10%
2017,IG GROUP HOLDINGS PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.16%,-0.39%,"(11,14,694)","(10,89,965)",-281,-14515,-3401,-48,-437,-6125,79,7%
2017,WATERLAND FINANCIAL HOLDINGS CO LTD,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.46%,-0.99%,"(10,30,772)","(10,09,043)",-327,-12722,-2670,-53,-1620,-4691,353,6%
2017,CAPITAL SECURITIES CORPORATION,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.33%,-1.07%,"(10,24,985)","(10,03,633)",-365,-12370,-2461,-57,-2270,-4323,494,8%
2017,BANQUE CANTONALE VAUDOISE,Switzerland,"Financial intermediation,except insurance and pension funding (65)",-0.09%,-0.24%,"(10,22,785)","(9,77,481)",-295,-12801,-2986,-49,-550,-28835,212,12%
2017,PARAGON BANKING GROUP PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.14%,-0.42%,"(8,35,560)","(7,93,656)",-207,-10571,-2477,-36,-357,-28321,65,7%
2017,SYDBANK AS,Denmark,"Financial intermediation,except insurance and pension funding (65)",-0.12%,-0.25%,"(8,07,165)","(7,48,025)",-181,-9445,-2206,-32,-176,-47117,15,1%
2017,KING'S TOWN BANK CO LTD,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.23%,-0.36%,"(7,85,843)","(7,69,783)",-328,-9143,-1653,-49,-2540,-2901,553,11%
2017,GROWTHPOINT PROPERTIES LIMITED,South Africa,"Financial intermediation,except insurance and pension funding (65)",-0.08%,-0.15%,"(6,69,655)","(6,53,652)",-146,-8412,-1935,-26,-2071,-3402,-11,8%
2017,CMC MARKETS PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.30%,-0.99%,"(6,54,137)","(6,39,780)",-156,-8515,-1996,-28,-134,-3554,24,4%
2017,VALIANT HOLDING AG,Switzerland,"Financial intermediation,except insurance and pension funding (65)",-0.13%,-0.52%,"(6,47,394)","(5,74,224)",-161,-7555,-1765,-27,-226,-63523,87,10%
2017,GOODMAN PROPERTY TRUST,New Zealand,"Financial intermediation,except insurance and pension funding (65)",-0.56%,-0.92%,"(6,41,190)","(5,88,806)",-155,-7765,-1815,-26,-264,-42408,49,1%
2017,LONDONMETRIC PROPERTY PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.64%,-1.13%,"(6,18,227)","(5,91,989)",-140,-7876,-1846,-25,-59,-16303,11,2%
2017,BREWIN DOLPHIN HOLDINGS PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.15%,-0.71%,"(5,99,043)","(5,85,729)",-152,-7801,-1828,-26,-254,-3298,46,7%
2017,SHAFTESBURY PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.33%,-0.86%,"(4,98,144)","(3,25,422)",-81,-4332,-1015,-14,-93,"(1,67,203)",17,4%
2017,HARGREAVES LANSDOWN PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.09%,-0.14%,"(4,91,961)","(4,80,885)",-133,-6410,-1501,-22,-322,-2746,59,10%
2017,EDMOND DE ROTHSCHILD SUISSE SA,Switzerland,"Financial intermediation,except insurance and pension funding (65)",-0.05%,-0.72%,"(4,48,154)","(4,21,387)",-149,-5458,-1268,-23,-406,-19620,156,18%
2017,YUANTA FUTURES CO LTD,Taiwan,"Financial intermediation,except insurance and pension funding (65)",-0.34%,-2.13%,"(3,41,114)","(3,34,003)",-121,-4123,-823,-19,-742,-1446,161,8%
2017,ALLIED MINDS PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-7.45%,N/A,"(2,86,282)","(2,80,069)",-64,-3725,-873,-12,-2,-1536,0,0%
2017,ONESAVINGS BANK PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.06%,-0.12%,"(2,66,443)","(2,60,310)",-80,-3474,-813,-13,-281,-1523,51,15%
2017,HANSTEEN HOLDINGS PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.19%,-0.76%,"(1,64,363)","(1,60,730)",-41,-2140,-501,-7,-54,-900,10,6%
2017,IP GROUP PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",-0.06%,-0.21%,-47646,-46551,-14,-621,-145,-2,-49,-272,9,15%
2017,IFG GROUP PLC,Ireland,"Financial intermediation,except insurance and pension funding (65)",-0.04%,-0.26%,-45299,-44285,-13,-595,-139,-2,-29,-244,9,15%
2017,RATHBONE BROTHERS PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",0.11%,0.44%,"4,89,455","4,79,172",91,6361,1493,18,-264,2537,48,13%
2017,PROVIDENT FINANCIAL PLC,United Kingdom,"Financial intermediation,except insurance and pension funding (65)",0.14%,0.29%,"22,48,554","22,01,041",431,29230,6857,85,-1000,11728,182,16%
2017,DANSKE BANK AS,Denmark,"Financial intermediation,except insurance and pension funding (65)",0.01%,0.07%,"28,36,982","30,05,718",399,54662,13063,113,-5123,"(2,32,299)",450,11%
2017,NATIONAL AUSTRALIA BANK LIMITED,Australia,"Financial intermediation,except insurance and pension funding (65)",0.06%,0.22%,"1,45,55,766","2,52,50,944",3797,"3,33,734",78316,853,-11452,"(1,11,05,523)",5096,10%
2017,AUSTRALIA AND NEW ZEALAND BANKING GROUP LIMITED,Australia,"Financial intermediation,except insurance and pension funding (65)",0.12%,0.47%,"3,61,21,712","3,53,52,271",5669,"4,67,613","1,09,720",1229,-13992,"1,92,974",6227,11%
2017,RAMSAY HEALTH CARE LIMITED,Australia,Health and social work (85),-0.84%,-8.42%,"(5,73,56,436)","(5,60,97,206)",-12511,"(7,77,478)","(1,68,147)",-2306,-4444,"(2,95,668)",1323,5%
2017,LIFE HEALTHCARE GROUP HOLDINGS LIMITED,South Africa,Health and social work (85),-3.10%,-19.69%,"(5,25,57,893)","(5,07,93,087)",-10930,"(6,12,935)","(1,43,235)",-1935,-49789,"(9,41,656)",-4326,14%
2017,ORPEA SA,France,Health and social work (85),-1.14%,-11.21%,"(4,30,36,284)","(4,17,13,472)",-9300,"(5,73,461)","(1,27,052)",-1795,-1988,"(6,09,899)",683,3%
2017,NMC HEALTHCARE LLC,United Arab Emirates,Health and social work (85),-0.48%,-3.29%,"(2,80,39,016)","(2,69,04,462)",-5426,"(4,16,755)",-72344,-1049,-13168,"(6,27,651)",1840,18%
2017,RHOEN KLINIKUM AG,Germany,Health and social work (85),-1.34%,N/A,"(1,95,51,035)","(1,90,03,622)",-4120,"(2,68,657)",-56509,-773,-2573,"(2,15,264)",483,7%
2017,SPIRE HEALTHCARE GROUP PLC,United Kingdom,Health and social work (85),-1.02%,-9.30%,"(1,28,33,095)","(1,25,51,877)",-2807,"(1,71,557)",-38351,-517,-688,-67438,140,3%
2017,CHINA REINSURANCE GROUP CORP,China,"Insurance and pension funding,except compulsory social security (66)",-1.71%,-37.56%,"(28,53,85,181)","(27,91,95,583)",-65209,"(37,04,747)","(8,66,371)",-11760,-22254,"(15,23,425)",4169,1%
2017,SANLAM LIMITED,South Africa,"Insurance and pension funding,except compulsory social security (66)",-0.16%,-1.19%,"(1,42,94,390)","(1,39,60,208)",-3136,"(1,81,128)",-41808,-568,-33861,-73514,-167,6%
2017,DISCOVERY LTD,South Africa,"Insurance and pension funding,except compulsory social security (66)",-0.37%,-4.48%,"(1,33,73,489)","(1,30,73,907)",-2967,"(1,72,091)",-40087,-539,-13342,-70490,-66,3%
2017,LIBERTY HOLDINGS LIMITED,South Africa,"Insurance and pension funding,except compulsory social security (66)",-0.19%,-1.39%,"(95,75,110)","(93,54,003)",-2108,"(1,21,881)",-28209,-382,-18831,-49603,-93,5%
2017,DIRECT LINE INSURANCE GROUP PLC,United Kingdom,"Insurance and pension funding,except compulsory social security (66)",-0.10%,-0.53%,"(50,21,542)","(49,10,094)",-1283,-65633,-15371,-221,-2360,-27026,447,8%
2017,RSA INSURANCE GROUP PLC,United Kingdom,"Insurance and pension funding,except compulsory social security (66)",-0.03%,-0.33%,"(29,51,587)","(28,82,692)",-967,-38975,-9106,-153,-4547,-16007,861,19%
2017,TRYG A/S,Denmark,"Insurance and pension funding,except compulsory social security (66)",-0.06%,-0.28%,"(16,23,568)","(15,88,946)",-400,-20584,-4815,-69,-377,-8465,87,4%
2017,CHARLES TAYLOR PLC,United Kingdom,"Insurance and pension funding,except compulsory social security (66)",-0.27%,-6.03%,"(7,62,548)","(7,45,863)",-180,-9939,-2329,-32,-135,-4095,26,3%
2017,ADMIRAL GROUP PLC,United Kingdom,"Insurance and pension funding,except compulsory social security (66)",-0.04%,-0.11%,"(6,30,107)","(6,15,665)",-190,-8289,-1938,-31,-722,-3408,137,16%
2017,ARCELORMITTAL SA,Luxembourg,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,-100.09%,-1300.13%,"(68,73,81,07,456)","(60,61,24,54,860)","(1,50,82,938)","(74,94,91,671)","(17,60,17,516)","(25,11,573)","(3,25,51,35,609)","(3,92,80,08,606)","5,95,343",14%
2017,POSCO,South Korea,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,-53.31%,-714.75%,"(30,25,52,05,647)","(28,80,00,50,934)","(60,23,471)","(35,16,01,857)","(8,21,29,328)","(11,15,873)","(71,22,11,332)","(30,07,27,116)","(13,45,721)",14%
2017,CHINA STEEL CORPORATION,Taiwan,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,-54.37%,-756.99%,"(6,34,02,03,402)","(5,92,54,67,874)","(13,35,851)","(7,13,88,150)","(1,66,86,373)","(2,35,754)","(16,54,28,530)","(15,95,46,995)","(1,13,872)",14%
2017,FENG HSIN IRON & STEEL COMPANY LIMITED,Taiwan,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,-36.22%,-295.44%,"(30,11,94,013)","(27,80,88,108)",-62262,"(31,82,599)","(7,40,995)",-10897,"(1,17,95,045)","(73,09,211)",-4894,19%
2017,KISCO CORPORATION,South Korea,Manufacture of basic iron and steel and of ferro-alloys and first products thereof,-28.39%,-455.01%,"(19,62,92,221)","(18,10,75,971)",-43785,"(20,22,728)","(4,72,023)",-7264,"(86,75,805)","(39,95,775)",1131,17%
2017,ANHEUSER BUSCH INBEV NV,Belgium,Manufacture of beverages,-4.04%,-13.46%,"(2,00,27,45,767)","(1,82,55,86,570)","(4,50,379)","(2,45,52,071)","(56,72,676)",-79615,"(2,10,077)","(14,63,01,363)","1,06,983",4%
2017,PEPSICO INC.,United States,Manufacture of beverages,-2.95%,-17.36%,"(1,87,50,67,979)","(1,52,21,41,758)","(4,09,205)","(2,02,03,729)","(47,01,066)",-69997,"(4,65,787)","(32,72,58,700)","1,82,262",7%
2017,CHINA RESOURCES BEER HOLDINGS CO LTD,Hong Kong,Manufacture of beverages,-13.39%,-223.62%,"(70,80,28,125)","(32,96,19,340)",-80661,"(43,87,277)","(10,28,478)",-14207,-17552,"(37,28,92,910)",12300,0%
2017,HEINEKEN NV,Netherlands,Manufacture of beverages,-1.91%,-12.58%,"(50,27,62,558)","(43,49,65,700)","(1,13,177)","(58,30,088)","(13,54,117)",-19579,"(1,93,864)","(6,03,26,444)",40411,7%
2017,HEINEKEN HOLDING,Netherlands,Manufacture of beverages,-1.90%,-12.72%,"(49,87,23,753)","(43,49,30,311)","(1,13,182)","(58,29,659)","(13,54,005)",-19579,"(1,94,041)","(5,63,23,425)",40448,7%
2017,MOLSON COORS BREWING COMPANY,United States,Manufacture of beverages,-4.27%,-27.22%,"(46,99,89,377)","(32,09,90,850)",-83991,"(42,62,100)","(9,93,064)",-14511,-80676,"(14,35,95,754)",31568,5%
2017,KIRIN HOLDINGS COMPANY LIMITED.,Japan,Manufacture of beverages,-1.90%,-19.61%,"(31,43,85,216)","(29,86,94,499)",-72421,"(39,76,575)","(9,26,844)",-12851,-35544,"(1,06,78,272)",11789,1%
2017,CARLSBERG AS,Denmark,Manufacture of beverages,-2.59%,-19.13%,"(25,85,88,247)","(21,55,81,721)",-63060,"(28,08,741)","(6,58,626)",-10207,"(3,69,571)","(3,91,24,155)",27834,4%
2017,TREASURY WINE ESTATES LTD,Australia,Manufacture of beverages,-13.02%,-79.64%,"(25,79,98,930)","(1,33,87,283)",-4289,"(1,76,430)",-40550,-666,-29653,"(24,43,62,943)",2883,1%
2017,ASAHI GROUP HOLDINGS LIMITED,Japan,Manufacture of beverages,-1.05%,-11.73%,"(19,50,91,952)","(19,05,59,543)",-44550,"(25,22,312)","(5,88,248)",-8020,-39762,"(13,32,500)",2984,2%
2017,COCA-COLA BOTTLERS JAPAN HOLDINGS INC,Japan,Manufacture of beverages,-2.30%,-49.54%,"(17,84,82,364)","(16,67,94,514)",-41196,"(22,20,003)","(5,19,211)",-7258,-16642,"(88,91,956)",8417,4%
2017,COCA-COLA AMATIL LIMITED,Australia,Manufacture of beverages,-3.84%,-26.73%,"(15,10,00,220)","(7,21,85,018)",-18941,"(9,56,832)","(2,22,713)",-3220,-58789,"(7,75,60,424)",5716,4%
2017,COMPANIA CERVECERIAS UNIDAS SA,Chile,Manufacture of beverages,-5.31%,-39.54%,"(14,67,14,357)","(6,15,39,455)",-13448,"(6,99,347)","(1,63,575)",-63646,-75096,"(8,41,55,890)",-3898,10%
2017,SUNTORY BEVERAGE & FOOD LTD,Japan,Manufacture of beverages,-1.27%,-13.37%,"(13,90,06,003)","(13,58,03,324)",-35373,"(18,08,532)","(4,22,220)",-6099,-23535,"(9,18,825)",11903,7%
2017,DAVIDE CAMPARI MILANO SPA,Italy,Manufacture of beverages,-6.28%,-30.97%,"(13,68,89,132)","(2,12,16,566)",-6745,"(2,75,394)",-64432,-1042,-15659,"(11,53,13,317)",4023,3%
2017,AMBEV S.A,Brazil,Manufacture of beverages,-0.89%,-2.81%,"(12,89,41,634)","(12,12,17,321)",-41321,"(15,04,490)","(3,51,786)",-6013,"(1,81,344)","(56,63,541)",24182,13%
2017,ARCA CONTINENTAL SAB DE CV,Mexico,Manufacture of beverages,-1.63%,-12.11%,"(11,44,06,870)","(9,88,90,940)",-27220,"(13,06,429)","(2,79,096)",-4456,"(2,18,940)","(1,36,92,904)",13115,9%
2017,"CONSTELLATION BRANDS,INC.",United States,Manufacture of beverages,-1.46%,-4.86%,"(10,70,54,019)","(7,56,69,046)",-24357,"(10,01,728)","(2,30,739)",-3916,-53757,"(3,00,91,510)",21035,13%
2017,CRAFT BREW ALLIANCE INCORPORATED,United States,Manufacture of beverages,-49.83%,-2156.03%,"(10,33,81,505)","(10,00,33,161)",-23076,"(13,30,276)","(3,11,763)",-4185,-1521,"(16,78,119)",595,1%
2017,SAPPORO HOLDINGS LIMITED,Japan,Manufacture of beverages,-1.54%,-49.81%,"(7,53,17,873)","(7,36,00,360)",-18761,"(9,79,930)","(2,28,944)",-3263,-10519,"(4,81,417)",5320,6%
2017,"LOTTE CHILSUNG BEVERAGE CO.,LTD.",South Korea,Manufacture of beverages,-2.10%,-63.43%,"(4,47,41,938)","(4,36,41,102)",-12005,"(5,69,257)","(1,32,953)",-2014,-28491,"(3,61,428)",5313,9%
2017,C&C GROUP PUBLIC LIMITED COMPANY,Ireland,Manufacture of beverages,-2.13%,-12.68%,"(1,43,19,015)","(1,20,75,593)",-3019,"(1,60,761)",-37518,-527,-1352,"(20,40,884)",637,9%
2017,"ITO EN,LTD.",Japan,Manufacture of beverages,-0.19%,-4.11%,"(79,48,036)","(73,24,385)",-3028,-99221,-22482,-459,-9076,"(4,93,612)",4226,12%
2017,HEY-SONG CORP,Taiwan,Manufacture of beverages,-1.64%,-87.77%,"(50,16,297)","(49,11,520)",-1858,-60068,-14150,-241,-4358,-24885,783,18%
2017,A.G. BARR P.L.C.,United Kingdom,Manufacture of beverages,-1.06%,-6.44%,"(36,94,992)","(34,44,566)",-1136,-46117,-10766,-179,-2157,"(1,91,011)",941,16%
2017,TAIWAN SEMICONDUCTOR MANUFACTURING COMPANY LIMITED,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-7.95%,-20.09%,"(2,61,12,53,728)","(2,49,43,60,896)","(5,83,397)","(3,30,74,268)","(77,51,421)","(1,05,003)","(1,04,933)","(7,53,05,842)",32034,1%
2017,LG DISPLAY COMPANY LIMITED,South Korea,Manufacture of electrical machinery and apparatus n.e.c. (31),-9.20%,-103.93%,"(2,39,22,14,890)","(2,28,59,99,975)","(5,27,190)","(3,03,95,100)","(71,20,170)",-95549,-94467,"(6,79,93,732)",11293,2%
2017,"MICRON TECHNOLOGY,INC.",United States,Manufacture of electrical machinery and apparatus n.e.c. (31),-9.84%,-34.11%,"(2,00,04,84,761)","(1,78,15,52,987)","(4,15,205)","(2,35,81,179)","(55,17,639)",-74820,"(32,81,592)","(18,60,83,486)",22147,0%
2017,SK HYNIX INCORPORATION,South Korea,Manufacture of electrical machinery and apparatus n.e.c. (31),-5.73%,-12.57%,"(1,61,42,20,524)","(1,56,10,30,391)","(3,56,796)","(2,07,26,169)","(48,59,094)",-64907,"(1,02,351)","(2,70,79,381)",-1435,0%
2017,INNOLUX CORP,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-10.22%,-71.53%,"(1,13,03,10,316)","(1,07,81,05,529)","(2,46,247)","(1,42,95,078)","(33,49,540)",-44779,-35338,"(3,42,32,043)",-1763,1%
2017,AU OPTRONICS CORPORATION,Taiwan,Manufacture of electrical machinery and apparatus n.e.c. (31),-9.56%,-83.31%,"(1,09,58,43,980)","(1,04,18,58,890)","(2,38,437)","(1,38,12,238)","(32,36,516)",-43320,-36611,"(3,66,17,479)",-490,1%
2017,TEXAS INSTRUMENTS INCORPORATED,United States,Manufacture of electrical machinery and apparatus n.e.c. (31),-5.21%,-12.80%,"(77,98,69,858)","(73,94,52,516)","(1,74,836)","(97,51,372)","(22,78,155)",-31270,"(24,15,899)","(2,57,82,116)",16305,1%
2017,ON SEMICONDUCTOR CORPORATION,United States,Manufacture of electrical machinery and apparatus n.e.c. (31),-12.37%,-95.96%,"(68,59,22,027)","(63,55,54,526)","(1,47,467)","(84,21,873)","(19,71,511)",-26635,"(8,95,098)","(3,89,10,958)",6041,0%
2017,NIPPON ELECTRIC GLASS CO LTD,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-25.41%,-229.36%,"(63,72,41,044)","(62,06,14,131)","(1,84,396)","(84,26,699)","(19,72,174)",-30867,-1304,"(61,44,589)","1,33,116",0%
2017,SEMICONDUCTOR MANUFACTURING INTERNATIONAL CORPORATION,China,Manufacture of electrical machinery and apparatus n.e.c. (31),-2.94%,-114.14%,"(61,44,74,986)","(51,23,58,627)","(1,18,612)","(68,37,583)","(15,87,060)",-21487,"(1,56,849)","(9,34,01,573)",6804,1%
2017,XINYI SOLAR HOLDINGS LTD,China,Manufacture of electrical machinery and apparatus n.e.c. (31),-45.77%,-159.57%,"(55,78,11,097)","(42,93,08,056)","(1,21,532)","(57,62,050)","(13,51,342)",-20269,-9152,"(12,13,00,188)",61493,0%
2017,TDK CORPORATION,Japan,Manufacture of electrical machinery and apparatus n.e.c. (31),-4.56%,-25.77%,"(47,74,32,983)","(45,01,82,062)","(1,04,283)","(59,97,116)","(14,03,007)",-18874,-5438,"(1,97,26,138)",3935,1%
